0,-1.18625,-2.37068,-3.55145,-4.72674,-5.89475,-7.05366,-8.2017,-9.33709,-10.4581,-11.563,-12.65,-13.7175,-14.7639,-15.7875,-16.7868,-17.7602,-18.7062,-19.6234,-20.5103,-21.3656,-22.1879,-22.976,-23.7287,-24.4448,-25.1232,-25.7629,-26.3629,-26.9222,-27.44,-27.9155,-28.3479,-28.7366,-29.081,-29.3806,-29.6349,-29.8435,-30.006,-30.1223,-30.1922,-30.2155,-30.1922,-30.1223,-30.006,-29.8435,-29.6349,-29.3806,-29.081,-28.7366,-28.3479,-27.9155,-27.44,-26.9222,-26.3629,-25.7629,-25.1232,-24.4448,-23.7287,-22.976,-22.1879,-21.3656,-20.5103,-19.6234,-18.7062,-17.7602,-16.7868,-15.7875,-14.7639,-13.7175,-12.65,-11.563,-10.4581,-9.33709,-8.2017,-7.05366,-5.89475,-4.72674,-3.55145,-2.37068,-1.18625,-3.70033e-15,1.18625,2.37068,3.55145,4.72674,5.89475,7.05366,8.2017,9.33709,10.4581,11.563,12.65,13.7175,14.7639,15.7875,16.7868,17.7602,18.7062,19.6234,20.5103,21.3656,22.1879,22.976,23.7287,24.4448,25.1232,25.7629,26.3629,26.9222,27.44,27.9155,28.3479,28.7366,29.081,29.3806,29.6349,29.8435,30.006,30.1223,30.1922,30.2155,30.1922,30.1223,30.006,29.8435,29.6349,29.3806,29.081,28.7366,28.3479,27.9155,27.44,26.9222,26.3629,25.7629,25.1232,24.4448,23.7287,22.976,22.1879,21.3656,20.5103,19.6234,18.7062,17.7602,16.7868,15.7875,14.7639,13.7175,12.65,11.563,10.4581,9.33709,8.2017,7.05366,5.89475,4.72674,3.55145,2.37068,1.18625,0
0,-1.29777,-2.59355,-3.88532,-5.17111,-6.44892,-7.71678,-8.97275,-10.2149,-11.4413,-12.65,-13.8392,-15.0071,-16.1519,-17.2717,-18.365,-19.4299,-20.4648,-21.4682,-22.4385,-23.3742,-24.2738,-25.136,-25.9595,-26.7429,-27.4851,-28.1849,-28.8413,-29.4532,-30.0196,-30.5398,-31.0129,-31.4382,-31.815,-32.1427,-32.4209,-32.6491,-32.8269,-32.9541,-33.0306,-33.056,-33.0306,-32.9541,-32.8269,-32.6491,-32.4209,-32.1427,-31.815,-31.4382,-31.0129,-30.5398,-30.0196,-29.4532,-28.8413,-28.1849,-27.4851,-26.7429,-25.9595,-25.136,-24.2738,-23.3742,-22.4385,-21.4682,-20.4648,-19.4299,-18.365,-17.2717,-16.1519,-15.0071,-13.8392,-12.65,-11.4413,-10.2149,-8.97275,-7.71678,-6.44892,-5.17111,-3.88532,-2.59355,-1.29777,-4.0482e-15,1.29777,2.59355,3.88532,5.17111,6.44892,7.71678,8.97275,10.2149,11.4413,12.65,13.8392,15.0071,16.1519,17.2717,18.365,19.4299,20.4648,21.4682,22.4385,23.3742,24.2738,25.136,25.9595,26.7429,27.4851,28.1849,28.8413,29.4532,30.0196,30.5398,31.0129,31.4382,31.815,32.1427,32.4209,32.6491,32.8269,32.9541,33.0306,33.056,33.0306,32.9541,32.8269,32.6491,32.4209,32.1427,31.815,31.4382,31.0129,30.5398,30.0196,29.4532,28.8413,28.1849,27.4851,26.7429,25.9595,25.136,24.2738,23.3742,22.4385,21.4682,20.4648,19.4299,18.365,17.2717,16.1519,15.0071,13.8392,12.65,11.4413,10.2149,8.97275,7.71678,6.44892,5.17111,3.88532,2.59355,1.29777,0
0,-1.40729,-2.81242,-4.2132,-5.6075,-6.99314,-8.368,-9.72996,-11.0769,-12.4068,-13.7175,-15.0071,-16.2736,-17.5149,-18.7293,-19.9148,-21.0695,-22.1918,-23.2799,-24.3321,-25.3467,-26.3223,-27.2572,-28.1502,-28.9997,-29.8046,-30.5634,-31.2752,-31.9387,-32.553,-33.1171,-33.6301,-34.0912,-34.4998,-34.8552,-35.1569,-35.4043,-35.5972,-35.7352,-35.818,-35.8457,-35.818,-35.7352,-35.5972,-35.4043,-35.1569,-34.8552,-34.4998,-34.0912,-33.6301,-33.1171,-32.553,-31.9387,-31.2752,-30.5634,-29.8046,-28.9997,-28.1502,-27.2572,-26.3223,-25.3467,-24.3321,-23.2799,-22.1918,-21.0695,-19.9148,-18.7293,-17.5149,-16.2736,-15.0071,-13.7175,-12.4068,-11.0769,-9.72996,-8.368,-6.99314,-5.6075,-4.2132,-2.81242,-1.40729,-4.38983e-15,1.40729,2.81242,4.2132,5.6075,6.99314,8.368,9.72996,11.0769,12.4068,13.7175,15.0071,16.2736,17.5149,18.7293,19.9148,21.0695,22.1918,23.2799,24.3321,25.3467,26.3223,27.2572,28.1502,28.9997,29.8046,30.5634,31.2752,31.9387,32.553,33.1171,33.6301,34.0912,34.4998,34.8552,35.1569,35.4043,35.5972,35.7352,35.818,35.8457,35.818,35.7352,35.5972,35.4043,35.1569,34.8552,34.4998,34.0912,33.6301,33.1171,32.553,31.9387,31.2752,30.5634,29.8046,28.9997,28.1502,27.2572,26.3223,25.3467,24.3321,23.2799,22.1918,21.0695,19.9148,18.7293,17.5149,16.2736,15.0071,13.7175,12.4068,11.0769,9.72996,8.368,6.99314,5.6075,4.2132,2.81242,1.40729,0
0,-1.51464,-3.02695,-4.53459,-6.03524,-7.52658,-9.00632,-10.4722,-11.9219,-13.3532,-14.7639,-16.1519,-17.5149,-18.851,-20.158,-21.4339,-22.6767,-23.8846,-25.0557,-26.1881,-27.2802,-28.3302,-29.3365,-30.2975,-31.2119,-32.0781,-32.8948,-33.6609,-34.375,-35.0362,-35.6433,-36.1954,-36.6917,-37.1315,-37.514,-37.8387,-38.105,-38.3126,-38.4611,-38.5502,-38.58,-38.5502,-38.4611,-38.3126,-38.105,-37.8387,-37.514,-37.1315,-36.6917,-36.1954,-35.6433,-35.0362,-34.375,-33.6609,-32.8948,-32.0781,-31.2119,-30.2975,-29.3365,-28.3302,-27.2802,-26.1881,-25.0557,-23.8846,-22.6767,-21.4339,-20.158,-18.851,-17.5149,-16.1519,-14.7639,-13.3532,-11.9219,-10.4722,-9.00632,-7.52658,-6.03524,-4.53459,-3.02695,-1.51464,-4.72469e-15,1.51464,3.02695,4.53459,6.03524,7.52658,9.00632,10.4722,11.9219,13.3532,14.7639,16.1519,17.5149,18.851,20.158,21.4339,22.6767,23.8846,25.0557,26.1881,27.2802,28.3302,29.3365,30.2975,31.2119,32.0781,32.8948,33.6609,34.375,35.0362,35.6433,36.1954,36.6917,37.1315,37.514,37.8387,38.105,38.3126,38.4611,38.5502,38.58,38.5502,38.4611,38.3126,38.105,37.8387,37.514,37.1315,36.6917,36.1954,35.6433,35.0362,34.375,33.6609,32.8948,32.0781,31.2119,30.2975,29.3365,28.3302,27.2802,26.1881,25.0557,23.8846,22.6767,21.4339,20.158,18.851,17.5149,16.1519,14.7639,13.3532,11.9219,10.4722,9.00632,7.52658,6.03524,4.53459,3.02695,1.51464,0
0,-1.61966,-3.23682,-4.84899,-6.45368,-8.04842,-9.63075,-11.1982,-12.7484,-14.279,-15.7875,-17.2717,-18.7293,-20.158,-21.5556,-22.92,-24.249,-25.5406,-26.7929,-28.0038,-29.1716,-30.2944,-31.3704,-32.3981,-33.3759,-34.3021,-35.1755,-35.9947,-36.7583,-37.4653,-38.1145,-38.7049,-39.2357,-39.7059,-40.115,-40.4621,-40.7469,-40.9689,-41.1277,-41.223,-41.2548,-41.223,-41.1277,-40.9689,-40.7469,-40.4621,-40.115,-39.7059,-39.2357,-38.7049,-38.1145,-37.4653,-36.7583,-35.9947,-35.1755,-34.3021,-33.3759,-32.3981,-31.3704,-30.2944,-29.1716,-28.0038,-26.7929,-25.5406,-24.249,-22.92,-21.5556,-20.158,-18.7293,-17.2717,-15.7875,-14.279,-12.7484,-11.1982,-9.63075,-8.04842,-6.45368,-4.84899,-3.23682,-1.61966,-5.05226e-15,1.61966,3.23682,4.84899,6.45368,8.04842,9.63075,11.1982,12.7484,14.279,15.7875,17.2717,18.7293,20.158,21.5556,22.92,24.249,25.5406,26.7929,28.0038,29.1716,30.2944,31.3704,32.3981,33.3759,34.3021,35.1755,35.9947,36.7583,37.4653,38.1145,38.7049,39.2357,39.7059,40.115,40.4621,40.7469,40.9689,41.1277,41.223,41.2548,41.223,41.1277,40.9689,40.7469,40.4621,40.115,39.7059,39.2357,38.7049,38.1145,37.4653,36.7583,35.9947,35.1755,34.3021,33.3759,32.3981,31.3704,30.2944,29.1716,28.0038,26.7929,25.5406,24.249,22.92,21.5556,20.158,18.7293,17.2717,15.7875,14.279,12.7484,11.1982,9.63075,8.04842,6.45368,4.84899,3.23682,1.61966,0
0,-1.72217,-3.44169,-5.1559,-6.86216,-8.55785,-10.2403,-11.907,-13.5554,-15.1828,-16.7868,-18.365,-19.9148,-21.4339,-22.92,-24.3707,-25.7838,-27.1572,-28.4887,-29.7763,-31.018,-32.2118,-33.356,-34.4488,-35.4884,-36.4733,-37.402,-38.273,-39.085,-39.8367,-40.527,-41.1548,-41.7191,-42.2191,-42.654,-43.0232,-43.326,-43.562,-43.7308,-43.8322,-43.8661,-43.8322,-43.7308,-43.562,-43.326,-43.0232,-42.654,-42.2191,-41.7191,-41.1548,-40.527,-39.8367,-39.085,-38.273,-37.402,-36.4733,-35.4884,-34.4488,-33.356,-32.2118,-31.018,-29.7763,-28.4887,-27.1572,-25.7838,-24.3707,-22.92,-21.4339,-19.9148,-18.365,-16.7868,-15.1828,-13.5554,-11.907,-10.2403,-8.55785,-6.86216,-5.1559,-3.44169,-1.72217,-5.37204e-15,1.72217,3.44169,5.1559,6.86216,8.55785,10.2403,11.907,13.5554,15.1828,16.7868,18.365,19.9148,21.4339,22.92,24.3707,25.7838,27.1572,28.4887,29.7763,31.018,32.2118,33.356,34.4488,35.4884,36.4733,37.402,38.273,39.085,39.8367,40.527,41.1548,41.7191,42.2191,42.654,43.0232,43.326,43.562,43.7308,43.8322,43.8661,43.8322,43.7308,43.562,43.326,43.0232,42.654,42.2191,41.7191,41.1548,40.527,39.8367,39.085,38.273,37.402,36.4733,35.4884,34.4488,33.356,32.2118,31.018,29.7763,28.4887,27.1572,25.7838,24.3707,22.92,21.4339,19.9148,18.365,16.7868,15.1828,13.5554,11.907,10.2403,8.55785,6.86216,5.1559,3.44169,1.72217,0
0,-1.82203,-3.64126,-5.45487,-7.26007,-9.05408,-10.8341,-12.5975,-14.3414,-16.0632,-17.7602,-19.4299,-21.0695,-22.6767,-24.249,-25.7838,-27.2789,-28.7319,-30.1407,-31.5029,-32.8166,-34.0797,-35.2902,-36.4463,-37.5462,-38.5882,-39.5707,-40.4922,-41.3513,-42.1466,-42.8769,-43.5411,-44.1382,-44.6672,-45.1274,-45.5179,-45.8383,-46.088,-46.2666,-46.3739,-46.4097,-46.3739,-46.2666,-46.088,-45.8383,-45.5179,-45.1274,-44.6672,-44.1382,-43.5411,-42.8769,-42.1466,-41.3513,-40.4922,-39.5707,-38.5882,-37.5462,-36.4463,-35.2902,-34.0797,-32.8166,-31.5029,-30.1407,-28.7319,-27.2789,-25.7838,-24.249,-22.6767,-21.0695,-19.4299,-17.7602,-16.0632,-14.3414,-12.5975,-10.8341,-9.05408,-7.26007,-5.45487,-3.64126,-1.82203,-5.68354e-15,1.82203,3.64126,5.45487,7.26007,9.05408,10.8341,12.5975,14.3414,16.0632,17.7602,19.4299,21.0695,22.6767,24.249,25.7838,27.2789,28.7319,30.1407,31.5029,32.8166,34.0797,35.2902,36.4463,37.5462,38.5882,39.5707,40.4922,41.3513,42.1466,42.8769,43.5411,44.1382,44.6672,45.1274,45.5179,45.8383,46.088,46.2666,46.3739,46.4097,46.3739,46.2666,46.088,45.8383,45.5179,45.1274,44.6672,44.1382,43.5411,42.8769,42.1466,41.3513,40.4922,39.5707,38.5882,37.5462,36.4463,35.2902,34.0797,32.8166,31.5029,30.1407,28.7319,27.2789,25.7838,24.249,22.6767,21.0695,19.4299,17.7602,16.0632,14.3414,12.5975,10.8341,9.05408,7.26007,5.45487,3.64126,1.82203,0
0,-1.91909,-3.83521,-5.74543,-7.64678,-9.53635,-11.4112,-13.2685,-15.1053,-16.9188,-18.7062,-20.4648,-22.1918,-23.8846,-25.5406,-27.1572,-28.7319,-30.2624,-31.7461,-33.1809,-34.5646,-35.8949,-37.1699,-38.3876,-39.5461,-40.6436,-41.6785,-42.6491,-43.5539,-44.3916,-45.1608,-45.8604,-46.4893,-47.0464,-47.5311,-47.9425,-48.2799,-48.5429,-48.731,-48.844,-48.8817,-48.844,-48.731,-48.5429,-48.2799,-47.9425,-47.5311,-47.0464,-46.4893,-45.8604,-45.1608,-44.3916,-43.5539,-42.6491,-41.6785,-40.6436,-39.5461,-38.3876,-37.1699,-35.8949,-34.5646,-33.1809,-31.7461,-30.2624,-28.7319,-27.1572,-25.5406,-23.8846,-22.1918,-20.4648,-18.7062,-16.9188,-15.1053,-13.2685,-11.4112,-9.53635,-7.64678,-5.74543,-3.83521,-1.91909,-5.98628e-15,1.91909,3.83521,5.74543,7.64678,9.53635,11.4112,13.2685,15.1053,16.9188,18.7062,20.4648,22.1918,23.8846,25.5406,27.1572,28.7319,30.2624,31.7461,33.1809,34.5646,35.8949,37.1699,38.3876,39.5461,40.6436,41.6785,42.6491,43.5539,44.3916,45.1608,45.8604,46.4893,47.0464,47.5311,47.9425,48.2799,48.5429,48.731,48.844,48.8817,48.844,48.731,48.5429,48.2799,47.9425,47.5311,47.0464,46.4893,45.8604,45.1608,44.3916,43.5539,42.6491,41.6785,40.6436,39.5461,38.3876,37.1699,35.8949,34.5646,33.1809,31.7461,30.2624,28.7319,27.1572,25.5406,23.8846,22.1918,20.4648,18.7062,16.9188,15.1053,13.2685,11.4112,9.53635,7.64678,5.74543,3.83521,1.91909,0
0,-2.01318,-4.02325,-6.02713,-8.0217,-10.0039,-11.9707,-13.919,-15.8459,-17.7483,-19.6234,-21.4682,-23.2799,-25.0557,-26.7929,-28.4887,-30.1407,-31.7461,-33.3026,-34.8078,-36.2593,-37.6549,-38.9924,-40.2698,-41.4851,-42.6364,-43.722,-44.7402,-45.6894,-46.5681,-47.375,-48.1089,-48.7686,-49.3531,-49.8615,-50.2931,-50.647,-50.9229,-51.1203,-51.2388,-51.2784,-51.2388,-51.1203,-50.9229,-50.647,-50.2931,-49.8615,-49.3531,-48.7686,-48.1089,-47.375,-46.5681,-45.6894,-44.7402,-43.722,-42.6364,-41.4851,-40.2698,-38.9924,-37.6549,-36.2593,-34.8078,-33.3026,-31.7461,-30.1407,-28.4887,-26.7929,-25.0557,-23.2799,-21.4682,-19.6234,-17.7483,-15.8459,-13.919,-11.9707,-10.0039,-8.0217,-6.02713,-4.02325,-2.01318,-6.27979e-15,2.01318,4.02325,6.02713,8.0217,10.0039,11.9707,13.919,15.8459,17.7483,19.6234,21.4682,23.2799,25.0557,26.7929,28.4887,30.1407,31.7461,33.3026,34.8078,36.2593,37.6549,38.9924,40.2698,41.4851,42.6364,43.722,44.7402,45.6894,46.5681,47.375,48.1089,48.7686,49.3531,49.8615,50.2931,50.647,50.9229,51.1203,51.2388,51.2784,51.2388,51.1203,50.9229,50.647,50.2931,49.8615,49.3531,48.7686,48.1089,47.375,46.5681,45.6894,44.7402,43.722,42.6364,41.4851,40.2698,38.9924,37.6549,36.2593,34.8078,33.3026,31.7461,30.1407,28.4887,26.7929,25.0557,23.2799,21.4682,19.6234,17.7483,15.8459,13.919,11.9707,10.0039,8.0217,6.02713,4.02325,2.01318,0
0,-2.10417,-4.20509,-6.29953,-8.38426,-10.4561,-12.5117,-14.5481,-16.5621,-18.5505,-20.5103,-22.4385,-24.3321,-26.1881,-28.0038,-29.7763,-31.5029,-33.1809,-34.8078,-36.381,-37.8981,-39.3567,-40.7547,-42.0898,-43.36,-44.5634,-45.6981,-46.7623,-47.7543,-48.6728,-49.5162,-50.2833,-50.9728,-51.5837,-52.1151,-52.5661,-52.9361,-53.2245,-53.4307,-53.5546,-53.596,-53.5546,-53.4307,-53.2245,-52.9361,-52.5661,-52.1151,-51.5837,-50.9728,-50.2833,-49.5162,-48.6728,-47.7543,-46.7623,-45.6981,-44.5634,-43.36,-42.0898,-40.7547,-39.3567,-37.8981,-36.381,-34.8078,-33.1809,-31.5029,-29.7763,-28.0038,-26.1881,-24.3321,-22.4385,-20.5103,-18.5505,-16.5621,-14.5481,-12.5117,-10.4561,-8.38426,-6.29953,-4.20509,-2.10417,-6.56361e-15,2.10417,4.20509,6.29953,8.38426,10.4561,12.5117,14.5481,16.5621,18.5505,20.5103,22.4385,24.3321,26.1881,28.0038,29.7763,31.5029,33.1809,34.8078,36.381,37.8981,39.3567,40.7547,42.0898,43.36,44.5634,45.6981,46.7623,47.7543,48.6728,49.5162,50.2833,50.9728,51.5837,52.1151,52.5661,52.9361,53.2245,53.4307,53.5546,53.596,53.5546,53.4307,53.2245,52.9361,52.5661,52.1151,51.5837,50.9728,50.2833,49.5162,48.6728,47.7543,46.7623,45.6981,44.5634,43.36,42.0898,40.7547,39.3567,37.8981,36.381,34.8078,33.1809,31.5029,29.7763,28.0038,26.1881,24.3321,22.4385,20.5103,18.5505,16.5621,14.5481,12.5117,10.4561,8.38426,6.29953,4.20509,2.10417,0
